Date,Close,High,Low,Open,Volume,ESG_Score,Title_Sentiment
2019-02-19,151.1533660888672,151.98179942334855,150.88322149846303,151.2794317323725,2221200,40.01,0.0
2019-02-20,153.3505401611328,153.9898682362646,150.91025251600854,150.91025251600854,2574800,66.11,-0.4215
2019-02-21,154.3411102294922,155.15154440211825,153.5667026814974,153.9629131116526,1736500,41.36,0.2732
2019-02-22,156.23207092285156,156.44818939679902,154.47615125992868,155.09747984991557,1075700,78.77,0.5859
2019-02-25,157.2406005859375,157.59178452804744,156.13302257468752,156.58325910252734,1526800,54.5,0.0
2019-02-26,156.60130310058594,157.4837630208548,156.1870793681399,156.49323696943895,1739200,52.11,0.0
2019-02-27,157.13258361816406,157.6908726416272,155.4487030215049,156.14205753769897,1451800,40.85,0.1715521669341894
2019-02-28,155.99795532226562,157.5197432271934,155.87188964552226,157.41169085859286,1698300,62.16,0.0
2019-03-01,151.62167358398438,159.14061615183567,151.1534236981608,158.80744548275942,3033500,57.01,0.0
2019-03-04,151.9098358154297,152.09894124519144,149.54160049113233,151.59467841933542,1738100,64.21,0.0
2019-03-05,151.67567443847656,153.0263839395457,151.59463516604302,151.59463516604302,1205900,58.43,0.0
2019-03-06,152.29701232910156,152.79226151770445,151.46857876655483,152.0358674484394,986800,45.77,0.0
2019-03-07,151.5865020751953,153.29724665221062,150.99815610027386,153.29724665221062,1450100,70.94,0.0
2019-03-08,153.38772583007812,153.4420329745573,151.84894974139195,152.74505906004745,1558400,44.34,0.2023
2019-03-11,155.0351104736328,155.06226404728713,153.35151984914634,153.40582699645498,1188800,70.67,0.296
2019-03-12,155.97645568847656,156.50143390367992,155.13465360380332,155.48766381696782,1309200,70.26,0.0
2019-03-13,157.8501434326172,158.86391366319597,157.171276479301,157.5061797565636,1538500,67.92,0.0
2019-03-14,157.68722534179688,157.89540734465777,156.74585541205542,157.723425502979,1033200,65.31,0.0
2019-03-15,159.69667053222656,160.17641593114638,157.88635848595567,159.56090265339017,3661400,40.49,0.0
2019-03-18,157.99497985839844,158.35703672756844,156.98119576387086,158.17600829298343,1220400,52.83,0.0
2019-03-19,157.11697387695312,159.11736082275897,156.24801807448011,158.71910380035877,1251600,52.88,0.0
2019-03-20,159.8777313232422,160.09495995456712,157.82302304524657,158.71913258422117,1536400,72.36,0.0
2019-03-21,158.49282836914062,159.15358841209948,157.2256016242666,157.80490093828226,1146300,59.82,0.1715521669341894
2019-03-22,153.74974060058594,156.37468648381693,153.14328796719337,155.77729424641393,1384000,72.83,0.1715521669341894
2019-03-25,153.8765106201172,155.61440837678967,153.47823979454117,154.75451299152337,1349700,70.98,0.0
2019-03-26,154.7635955810547,155.05325218034065,153.59595021770193,154.68213484185057,1408100,73.17,0.0
2019-03-27,153.40582275390625,153.92176826223695,152.6907556481453,153.38772957969292,1821400,59.73,0.0
2019-03-28,157.22555541992188,157.3613370731764,154.53724166213846,154.74543743481254,1892500,76.22,0.8225
2019-03-29,159.24411010742188,159.39799880254486,157.38855110433596,158.71913171021987,2158100,76.19,0.0
2019-04-01,159.83241271972656,161.28065371185656,159.30742069867074,160.06774825540757,1791900,72.62,0.6705
2019-04-02,161.13587951660156,161.28069398386793,159.93202034537222,160.51131964919233,1179700,70.71,0.0
2019-04-03,165.40821838378906,167.0284416051857,163.49833860237462,163.9690097950261,2379600,52.84,0.6705
2019-04-04,166.45819091796875,166.58491221162802,165.1185638404869,166.1595015777316,1471400,40.87,0.296
2019-04-05,167.1099090576172,167.84308326373488,166.53060972585632,167.08275548047104,1403400,67.48,0.0
2019-04-08,167.3090362548828,168.28660641873932,166.6844763881202,168.26849943100544,1138500,69.87,0.0
2019-04-09,165.55299377441406,167.49908707225947,165.4172259261935,167.49908707225947,1388200,72.32,0.0
2019-04-10,163.85133361816406,166.17757722312467,162.7651492425894,165.99654879579285,2443700,68.84,0.296
2019-04-11,162.7922821044922,164.5663798028477,162.71986798045577,164.44870512484079,1916400,66.51,0.0
2019-04-12,163.24485778808594,163.9508782233063,163.05476898864273,163.6521751450851,1914500,69.93,0.0
2019-04-15,163.05479431152344,163.31728346319613,162.14963835024895,163.05479431152344,1448000,56.88,0.0
2019-04-16,163.4892578125,163.543564957834,161.84188122050816,163.00047969291083,1749700,49.62,0.2235
2019-04-17,162.84661865234375,164.61167008328044,162.38498025469417,163.50737866257452,1663300,68.85,0.0
2019-04-18,163.2901153564453,163.64312559746105,162.6293554307661,163.03667281477158,1547300,71.7,0.296
2019-04-22,161.93238830566406,163.6521928378771,161.86903457338818,162.7922974775622,1002100,50.08,0.6705
2019-04-23,162.32162475585938,162.67463503821673,161.61560419114466,161.70611150286607,1796500,79.17,0.0
2019-04-24,160.7737579345703,162.48450172874362,160.67419025082137,162.03192385926306,1780200,58.96,0.1715521669341894
2019-04-25,159.56089782714844,159.98632225008106,158.32988512045532,159.50659067725653,2229900,68.09,0.296
2019-04-26,161.3531036376953,161.3531036376953,158.73720334935024,158.80057089893037,1483900,60.98,0.0
2019-04-29,160.3031005859375,161.3530708360079,159.75095498554992,160.0224906811654,1195400,59.21,0.5106
2019-04-30,163.1634063720703,163.4349559190496,160.56561321850532,161.00008420672197,1404200,64.1,0.0
2019-05-01,161.38026428222656,164.01427167320662,161.12682169597267,162.82851947075042,1018300,49.1,0.296
2019-05-02,163.37159729003906,163.37159729003906,160.45699411705579,161.05438652861193,1691000,51.15,0.0
2019-05-03,163.79702758789062,164.2586521524717,162.2401582413715,162.63841525958338,1248900,57.95,0.0
2019-05-06,161.6880340576172,162.3216405476459,160.9457994467367,160.96390643547625,1407000,59.38,0.0
2019-05-07,158.01307678222656,160.0949243647473,156.51051462885215,159.8324352230534,2049600,76.13,0.0
2019-05-08,159.79620361328125,160.6923128541347,157.7143562605536,157.886324265946,1264600,77.03,0.3612
2019-05-09,156.9087677001953,158.13978017396673,155.32474500733557,156.77298603957254,1999500,49.66,0.0
2019-05-10,164.36729431152344,164.93754707918282,157.74155878401277,158.06741553530583,2511800,65.21,0.0
2019-05-13,163.54359436035156,163.84229752497382,160.95486122346352,162.69275924451375,2328500,64.9,0.0
2019-05-14,163.7607879638672,165.06421454390934,162.72891088993075,163.2086423656988,2029300,67.35,0.0
2019-05-15,163.70651245117188,165.073293020122,161.40742232002657,161.63371131690081,1184200,42.17,0.0
2019-05-16,169.85252380371094,171.0473363949739,167.00128782882834,167.53532657268755,1866600,72.36,0.296
2019-05-17,171.07447814941406,171.48179557316732,169.16459850226678,170.34130402434144,1737900,55.6,0.3612
2019-05-20,167.68919372558594,169.41804498116676,167.1370480192543,168.35901413031777,1383700,68.96,0.0
2019-05-21,169.50856018066406,169.66243503618733,168.49477611547562,169.04692180251038,1051500,67.53,0.0
2019-05-22,170.38656616210938,171.72619314145055,169.42708922431126,170.05164905858598,1334800,74.25,0.0
2019-05-23,167.52621459960938,169.30031199461882,166.9740690833751,168.2593884891904,1318500,77.29,0.1715521669341894
2019-05-24,170.04258728027344,170.30507641317945,168.22322890035716,169.59905591878908,1025300,72.37,0.0
2019-05-28,166.8292694091797,169.97016125534677,166.30427736852775,169.20983367022959,1483100,61.58,0.0
2019-05-29,165.65255737304688,165.7611854605204,164.02328798833904,164.24957693750193,1405400,60.15,0.25
2019-05-30,166.01461791992188,166.73874527568498,165.4353187976275,165.5710866342666,1042000,68.05,0.0
2019-05-31,164.2092742919922,164.9914403054484,163.5908106666187,163.98190061224082,1757200,44.82,0.296
2019-06-03,170.33023071289062,170.44846950949244,164.80049918059404,165.0460667282313,2882600,40.92,0.1715521669341894
2019-06-04,174.03182983398438,174.03182983398438,168.8749822743451,170.81221057582027,3115200,53.49,0.1715521669341894
2019-06-05,175.30514526367188,175.35062278508317,173.24969174711688,174.0318579309017,3708800,43.81,0.1715521669341894
2019-06-06,179.4888153076172,180.1345488835445,176.1600608053803,176.72394317497154,3468200,61.17,-0.2732
2019-06-07,181.94444274902344,182.9085050443075,179.7434669350491,182.0353839049657,3613300,50.36,-0.296
2019-06-10,182.28099060058594,183.71799440033956,180.28919428243245,182.00813931849225,1197400,66.57,0.0516
2019-06-11,182.61749267578125,183.55428528171586,181.6443402543192,182.99038895182028,1720000,77.83,-0.0516
2019-06-12,183.43603515625,183.97263383575472,182.78119769462714,183.33599015856342,1956300,71.1,0.0
2019-06-13,184.39100646972656,185.43692008451112,183.39055649905254,185.0640238338243,2855100,53.2,0.0
2019-06-14,184.36375427246094,184.8366817233307,183.1995877993372,184.31827674277903,1524000,50.53,0.0
2019-06-17,183.044921875,185.18224024608432,182.8448319050351,184.5637765540684,1757200,65.1,0.1715521669341894
2019-06-18,185.5551300048828,186.2281472643003,184.36369405644353,185.70063862342852,2006900,64.58,-0.0516
2019-06-19,182.4356231689453,184.14547843898987,181.11685801776582,183.93629844673788,1944700,57.79,0.0
2019-06-20,184.02719116210938,185.27320858781346,183.26321879161307,185.21862723752895,1703300,69.24,0.1715521669341894
2019-06-21,183.83621215820312,184.61837834254786,183.74525711531538,184.3000495702319,3770300,69.83,0.1027
2019-06-24,184.97308349609375,185.41872713046942,183.7452597882041,184.16363356266606,1092500,61.51,0.4939
2019-06-25,184.44558715820312,185.82802343186276,184.36373593959104,185.82802343186276,1118800,57.81,0.0
2019-06-26,182.44468688964844,183.99991543458034,182.40829932120832,183.76345175088417,1369900,66.53,0.0
2019-06-27,181.47154235839844,181.85352860594267,180.49838989203897,180.7166598176112,1532100,42.36,0.0
2019-06-28,182.62660217285156,183.46333592308176,181.09864332797585,181.53521092810755,6440600,48.36,0.1715521669341894
2019-07-01,184.62745666503906,184.8002629089651,183.2723043270104,184.6456504480287,1113300,57.13,0.1715521669341894
2019-07-02,185.1186065673828,185.50969663462413,183.2905266096986,183.72708032479778,1722400,60.55,0.1715521669341894
2019-07-03,185.1822967529297,185.1822967529297,183.45426162443493,183.71800909562018,939500,79.01,0.1715521669341894
2019-07-05,184.1090545654297,184.78208581894492,181.98994356167134,182.89943850425283,1741300,70.79,0.2023
2019-07-08,183.41783142089844,185.2095374509406,182.6993365694324,182.8539490342342,1277100,51.97,0.1715521669341894
2019-07-09,182.7812042236328,184.27277541109962,182.5447405287413,184.09996914730542,1160700,78.75,-0.0516
2019-07-10,183.5087890625,184.30913513412938,183.22684786516993,183.79073025983007,1062000,66.74,0.1715521669341894
2019-07-11,184.45465087890625,184.6820245945753,182.8357511335659,183.2086473579328,1225200,53.99,0.1715521669341894
2019-07-12,185.51878356933594,186.19181485574597,184.6092885823023,185.31869356196515,1027600,74.35,-0.4215
2019-07-15,185.6006317138672,186.53741035472984,185.27321299332746,185.70976666145012,869000,42.98,0.1715521669341894
2019-07-16,184.25457763671875,186.94668878102132,184.12724889948905,185.65520762403688,1073700,56.78,-0.0516
2019-07-17,183.55426025390625,185.4005337190121,183.49967890468076,185.11857865361307,986700,79.42,0.1715521669341894
2019-07-18,185.20956420898438,185.24593790333785,183.5542904989454,184.4455917274279,1013800,53.13,0.0
2019-07-19,184.97308349609375,186.09175837537217,184.29096229788647,184.6183810281376,1228300,68.06,0.0
2019-07-22,185.15499877929688,186.43739009469394,184.78210248852875,186.07358375816673,653400,74.2,0.0
2019-07-23,188.1017303466797,188.1017303466797,185.70975446544048,186.2918306106413,1064800,47.03,0.0
2019-07-24,184.40008544921875,185.70976028641923,183.89986049365046,185.59152151206933,1102800,56.09,0.296
2019-07-25,181.7989501953125,182.51744512011527,178.74304652087807,182.25369768330697,2084900,60.68,0.765
2019-07-26,182.77210998535156,182.94490236730323,181.28053883285094,181.38056995397437,1191200,56.08,0.0
2019-07-29,181.68980407714844,182.0899840624456,181.21686283290714,181.68980407714844,1468200,62.13,0.0
2019-07-30,178.7157440185547,179.88898630817386,178.03362285817852,178.08819033056213,2466300,43.69,0.0
2019-07-31,173.9681854248047,178.43380876743075,171.88544818533418,178.17915130263412,4160900,53.26,0.2732
2019-08-01,173.18603515625,175.98728140414195,172.04007645939103,172.44934643128408,3762800,42.05,0.0
2019-08-02,170.7212677001953,171.93998734931355,169.01141310855624,171.69441987805314,2556900,46.27,0.1715521669341894
2019-08-05,173.3770294189453,175.61437925870231,172.09463818910385,172.80404315076257,3074800,64.77,0.0
2019-08-06,171.67625427246094,173.1041679429736,169.0750982738877,173.07688420588784,2352000,67.99,0.3412
2019-08-07,173.513427734375,174.08641393526418,169.7299257980154,170.12101580303522,2078900,46.29,0.0
2019-08-08,175.1778564453125,175.9236352307803,172.8040736157943,173.24062738967285,1927100,58.11,0.1715521669341894
2019-08-09,174.59571838378906,175.35060073536152,172.54935507772288,172.74034121472704,1600200,54.47,0.0
2019-08-12,174.804931640625,177.02410160287965,174.63212537470963,175.5507241824088,1891100,69.02,0.0
2019-08-13,175.44154357910156,177.90628062437966,174.16825639417638,174.74124256628744,1678700,66.76,0.0
2019-08-14,168.83865356445312,173.09509743938168,168.7022348636959,171.71266113460743,2441100,77.67,0.1715521669341894
2019-08-15,169.74810791015625,170.52118403668706,168.3202082990752,168.90228441251148,1508300,67.18,0.296
2019-08-16,171.70352172851562,172.01276051581698,169.67535215663756,169.78448709463234,1198900,60.87,0.6705
2019-08-19,171.99461364746094,173.1041987456949,171.26701481419045,172.11285244773302,1232100,52.91,0.296
2019-08-20,170.70310974121094,171.89454590774386,169.43891231319157,171.19423090900474,1364200,71.86,0.3818
2019-08-21,171.65805053710938,172.75853145424486,171.5398117742907,172.17645534756608,1074700,61.65,0.0
2019-08-22,170.1938018798828,171.89455306989248,169.72086059941134,171.48528310004642,1446700,43.39,0.296
2019-08-23,167.5835418701172,170.40298189038083,165.16429574371335,168.83864939727601,2119700,74.21,0.2732
2019-08-26,168.1837921142578,168.656733339242,167.19244602236776,168.48392709100986,1226800,78.45,0.3818
2019-08-27,168.02012634277344,169.52987763085457,167.6836037257379,169.25704020865496,1477100,43.67,-0.128
2019-08-28,168.22926330566406,169.1023705890166,167.21972346830702,167.97460585820372,1122700,78.4,-0.3818
2019-08-29,170.67581176757812,171.38521666066293,170.1392131213866,171.11236542229403,1458900,52.75,-0.3818
2019-08-30,172.61753845214844,172.91907941163754,171.24690533236222,172.24289538646792,1686800,46.29,0.34
2019-09-03,171.08242797851562,171.9139487793256,170.14126098605652,171.1189860042664,1370200,68.85,0.296
2019-09-04,171.3839569091797,172.60838577258784,170.42451097124322,171.82255558776757,1210400,67.01,0.0
2019-09-05,170.9636688232422,173.15667656408291,170.9636688232422,172.42566933620162,1911200,72.65,0.296
2019-09-06,173.1749267578125,173.88765485210766,171.75860310378465,172.26117136073657,1066700,47.51,0.296
2019-09-09,169.2366485595703,172.1880746811348,169.07216533265768,171.8774011826125,2862300,47.12,0.0
2019-09-10,169.70266723632812,169.70266723632812,167.45482264221556,168.23152036990047,1788900,69.68,0.0
2019-09-11,171.42965698242188,171.5393031724549,169.14526840472467,169.6569692152806,1292100,77.85,0.296
2019-09-12,175.0481414794922,176.0075735654568,172.9921916790504,174.20747418031252,1640200,64.05,0.0
2019-09-13,175.58726501464844,177.00358886683296,175.4227817699056,175.88880601100794,1717100,57.94,0.0
2019-09-16,172.2611846923828,175.25830151132078,171.5575890781974,175.0755532063225,1263900,78.01,0.0
2019-09-17,175.66038513183594,176.53758271768544,173.38512862220617,173.92424109088495,1186700,67.6,0.0
2019-09-18,176.04412841796875,176.96701640345174,174.52729102405277,176.76598908894232,1694800,52.97,0.0
2019-09-19,177.48789978027344,179.20575089508083,177.19549128416736,178.81284266409338,1601500,68.32,0.1715521669341894
2019-09-20,177.3690643310547,179.3245003632914,176.44617638044056,178.63005126664325,2475500,48.87,0.5574
2019-09-23,176.8299560546875,177.2685547604196,175.94361216546127,176.03497934347135,859600,41.99,0.1715521669341894
2019-09-24,175.00247192382812,177.122377611154,174.3902573606796,176.51016304800547,1539800,47.31,0.0
2019-09-25,175.6694793701172,176.23600326841805,173.91507063810053,174.19833258725097,852100,72.22,0.0
2019-09-26,175.71514892578125,176.54666960426775,174.9658628789342,176.39131893188275,1345600,61.46,0.1715521669341894
2019-09-27,175.0298614501953,176.12636521550579,174.1435175370589,175.5872528394584,873900,63.75,0.0
2019-09-30,177.01272583007812,177.48788261890516,175.6055344785374,175.91622196131073,1027200,60.55,0.0
2019-10-01,172.28857421875,177.28681710411905,172.1971931065304,177.20456852600134,1127500,54.95,0.25
2019-10-02,168.23150634765625,169.95850348666355,166.3583049991624,169.89453391646288,1996200,72.54,0.4404
2019-10-03,168.71583557128906,169.0265091329659,166.55937177016028,168.00310730965197,955600,43.02,0.0
2019-10-04,170.1230010986328,171.21951890960224,168.33204803394867,169.64785825286944,1498100,77.02,0.0
2019-10-07,172.31597900390625,173.92418333916038,169.8031518872469,169.95848861768627,2744100,50.4,0.0
2019-10-08,168.23150634765625,171.28344602098326,167.85686328939732,171.2743134864407,1526600,73.48,0.1715521669341894
2019-10-09,171.2286834716797,171.82261911137314,169.66615505876064,170.05907726783622,1266600,48.39,0.0
2019-10-10,174.7374725341797,175.49589132515158,172.3343048828676,173.8237169705225,1486200,53.64,0.7269
2019-10-11,177.4969940185547,179.5894878389472,175.76086426164568,176.06239128683814,1609600,53.35,0.296
2019-10-14,175.92532348632812,178.46556234593587,175.86136785951535,177.54267442477502,1213700,60.58,0.1715521669341894
2019-10-15,178.3468017578125,180.951010655374,178.08181878284674,178.90419320165395,1519300,46.05,0.0
2019-10-16,179.8727569580078,181.08803937636216,179.22398448596212,180.74082180374705,1570400,52.79,0.0
2019-10-17,179.68089294433594,181.81907761064852,179.5986582901247,180.70429471088488,958900,68.41,0.1715521669341894
2019-10-18,178.90415954589844,180.22911599988382,178.1274758393145,179.90016350568342,1022800,43.3,0.296
2019-10-21,178.1549072265625,179.1417648190711,177.57010427649837,179.04125115846,927900,41.78,0.2023
2019-10-22,174.9567413330078,176.97613288724182,174.89277176473774,176.42788803241467,1429700,49.7,0.296
2019-10-23,176.99444580078125,178.06353811241272,176.5101564786611,177.04926890248495,1227900,67.5,0.2023
2019-10-24,176.3456268310547,177.8533173832126,176.07149747353552,177.55177648422136,996600,51.49,0.0
2019-10-25,178.18231201171875,178.5934991739547,177.30510064852066,177.6249206318162,1025000,56.77,0.3612
2019-10-28,179.79965209960938,179.90929828477738,178.80364812739737,179.37931848513082,1216700,68.89,-0.2023
2019-10-29,181.93783569335938,183.94809475653156,180.11032491905726,180.71340682084914,1080100,68.19,0.0
2019-10-30,182.01095581054688,182.34904087555583,179.37020303804496,180.80479188759273,1110400,71.37,0.6908
2019-10-31,181.24339294433594,182.06576724435433,179.96412699199476,182.00179767247673,1303500,44.17,0.0
2019-11-01,181.65457153320312,182.796765753177,181.27079594842797,181.7276736364175,812200,59.29,0.0
2019-11-04,183.44554138183594,184.11259290736828,182.8607384443458,183.8932865772588,1086100,49.05,0.296
2019-11-05,183.03439331054688,184.1034857554445,181.79168506007696,183.6100638358013,1132900,57.53,0.296
2019-11-06,183.7744903564453,184.21310300819357,182.8516023778113,183.7653578214178,1084500,74.76,0.0
2019-11-07,185.1268768310547,185.23652303347657,183.70140648555562,184.24966538327087,1098200,59.48,0.2263
2019-11-08,185.4923553466797,186.8172979534528,184.86186185874172,186.04061419083484,966000,73.7,0.0
2019-11-11,184.84356689453125,185.7847477490975,184.19480839249476,185.28217950912534,881600,44.61,0.4215
2019-11-12,188.01431274414062,189.79614699149468,186.57057748786679,187.53002348041096,1681200,65.38,0.0
2019-11-13,189.8966522216797,190.69161495087147,188.91892725988222,189.33011439764346,1388200,64.47,0.0
2019-11-14,190.64593505859375,190.94747602790218,188.9098052941165,189.22961133346675,1003000,60.7,0.5719
2019-11-15,191.6236572265625,192.19018113107117,190.36267027234504,191.8886401662452,1772000,70.54,0.296
2019-11-18,191.07542419433594,191.8521219912991,189.58599818164805,190.417519080928,1115900,44.02,0.0
2019-11-19,189.54029846191406,192.3455345659436,189.54029846191406,192.07140512479504,1463700,54.66,0.0
2019-11-20,188.39808654785156,189.7869986957267,187.8315626469083,189.1656517002149,1234900,66.31,0.2023
2019-11-21,188.47122192382812,189.8875458689971,188.2610620432842,189.3575659566137,1369500,53.36,0.296
2019-11-22,187.23764038085938,188.3158651640881,187.0092015088734,187.69451812483132,936700,67.8,0.0
2019-11-25,188.1788330078125,188.1971120240417,186.62545125562923,187.08232906173043,1418800,74.11,0.5859
2019-11-26,187.44784545898438,188.2153969077487,186.99096760479532,187.4204339031575,1547400,47.37,0.0
2019-11-27,188.23358154296875,188.33409517820363,186.23245531416416,186.36952696737464,1074000,72.42,0.0
2019-11-29,188.425537109375,188.98292854965572,187.46609099836024,187.6762508697701,847600,63.92,0.296
2019-12-02,184.10797119140625,186.8150336443975,183.37384900020112,186.14515362094778,1718600,74.15,0.0
2019-12-03,185.40185546875,185.87903701779805,183.17197442620179,184.08962371163895,1230600,52.76,0.2263
2019-12-04,186.05335998535156,188.13642741850796,185.9799463751286,187.47571892871576,1384500,65.53,0.0
2019-12-05,186.97103881835938,187.2555078517897,185.59456491294813,186.43880056133438,868700,71.63,0.0
2019-12-06,188.6044464111328,189.02657122079376,187.75103934246212,188.6686885787357,912300,75.0,0.0
2019-12-09,188.4209442138672,189.95341696028547,187.91623426691075,189.82494661035273,1038300,68.73,0.34
2019-12-10,187.15455627441406,188.7971562252112,187.04444284833727,187.8427931918259,1135900,73.44,0.0
2019-12-11,188.70538330078125,189.36609185326654,188.01714639212705,188.53102771023433,1159200,46.71,0.0
2019-12-12,192.63294982910156,192.9357757948007,189.8341165117774,190.03600048891016,1333000,77.11,0.1715521669341894
2019-12-13,191.83460998535156,194.2113185722427,191.2197865672495,193.7249655101289,1527900,50.64,0.1715521669341894
2019-12-16,192.72467041015625,193.779961288001,192.5411433882112,193.71573313131663,1797200,66.83,0.0
2019-12-17,192.3943328857422,193.18351175066567,191.52256895410022,193.0550414239207,1433000,71.15,0.0
2019-12-18,191.1739044189453,192.0915538344816,189.8983722914386,192.08238238112503,1427300,57.18,0.0
2019-12-19,192.15577697753906,192.20166224755738,190.55907599776282,190.8160167072031,1205200,44.55,0.6124
2019-12-20,194.642578125,196.32187789089974,193.64234382796852,195.57858425728523,3034100,50.14,0.4019
2019-12-23,194.33058166503906,194.82610608904764,193.71575836023268,194.61505068643436,967400,48.46,0.0
2019-12-24,194.1929931640625,194.917944149335,193.32122889257334,194.14712188836904,399900,58.68,0.1715521669341894
2019-12-26,195.2299041748047,195.2299041748047,193.71578830970643,194.26636953237025,481000,43.26,0.4215
2019-12-27,194.78021240234375,196.6155107858653,194.6242137200103,196.514568814683,825500,53.04,0.1715521669341894
2019-12-30,194.07363891601562,195.3675136767811,193.87175496708736,195.28492860736932,807500,45.19,0.1715521669341894
2019-12-31,195.3675537109375,195.3859106197515,193.86260923922075,194.30309103744426,1040000,55.98,0.1715521669341894
2020-01-02,193.3854522705078,196.78992392638085,193.12851154184645,195.9915733767701,2604100,66.34,0.1715521669341894
2020-01-03,188.35671997070312,191.83461920721822,188.2741348812161,190.3204892221929,2899300,74.57,0.1715521669341894
2020-01-06,187.55833435058594,189.35693308666242,187.37480729642712,187.75104685889355,2395300,59.29,0.1715521669341894
2020-01-07,187.9621124267578,189.7239974458681,187.42987413938843,187.94375551968508,2589200,76.42,0.7906
2020-01-08,190.31124877929688,191.0453708693463,188.20983847377232,188.365837142548,1327300,53.86,0.1715521669341894
2020-01-09,191.65103149414062,192.46773868145445,190.69666853234014,190.9444377246442,1086100,65.63,0.4754
2020-01-10,191.86215209960938,194.38568813200462,191.72449627832876,193.3854535742425,1217600,60.77,0.1715521669341894
2020-01-13,194.35812377929688,194.4774086663221,192.09152889699595,192.51363973210132,1225700,48.62,0.9337
2020-01-14,192.66964721679688,194.6517590016724,191.91716809305726,193.8717655221801,2107300,43.76,0.0
2020-01-15,194.02780151367188,194.61509660026735,193.02756697594535,193.61486206254085,1078200,48.3,0.0
2020-01-16,195.51438903808594,195.52357449398104,194.33979886549898,195.3492188586062,1302600,54.4,0.0258
2020-01-17,196.46868896484375,196.7623294122136,195.3124420723726,195.633624876329,1903700,62.04,0.4215
2020-01-21,194.29388427734375,195.22071904086897,193.7891743569415,194.26635591825064,1384500,72.55,0.0772
2020-01-22,193.6974334716797,194.49578395429427,193.1193098795969,193.8075469169456,966900,66.06,0.296
2020-01-23,192.35763549804688,192.38516385596972,190.43058043236326,191.25645917448244,1400700,51.33,0.0
2020-01-24,192.6971435546875,194.8169107793891,191.6234957656392,192.70631500508105,1541600,47.14,0.0
