QueryDate,URL,MobileURL,Date,Title
2019-02-06,https://theenterpriseleader.com/2019/02/05/ishares-msci-united-kingdom-etf-ewu-short-interest-update.html,https://theenterpriseleader.com/2019/02/05/ishares-msci-united-kingdom-etf-ewu-short-interest-update.html/amp,2019-02-06 00:45:00,iShares MSCI United Kingdom ETF ( EWU ) Short Interest Update
2019-02-07,https://www.businesstimes.com.sg/government-economy/rate-cuts-back-in-play-for-asian-emerging-markets,https://www.businesstimes.com.sg/government-economy/rate-cuts-back-in-play-for-asian-emerging-markets?amp,2019-02-07 00:00:00,Rate cuts back in play for Asian emerging markets
2019-02-08,https://www.msn.com/en-za/news/africa/residual-us-sanctions-keep-sudans-economy-in-chokehold/ar-BBTjRY7,,2019-02-08 10:00:00,Residual U . S . sanctions keep Sudan economy in chokehold
2019-02-11,https://news.yahoo.com/softbank-buyback-magic-may-soon-010028296.html,https://finance.yahoo.com/amphtml/news/softbank-buyback-magic-may-soon-010028296.html,2019-02-11 02:45:00,SoftBank Buyback Magic May Soon Wear Thin
2019-02-12,https://www.pressherald.com/2019/02/11/first-u-s-coal-plant-in-years-to-open-in-alaska/,,2019-02-12 03:45:00,First U . S . coal plant in years to open in Alaska
2019-02-13,https://www.bloombergquint.com/global-economics/more-india-rate-cuts-could-be-in-store-as-core-inflation-eases,/global-economics/more-india-rate-cuts-could-be-in-store-as-core-inflation-eases.amp,2019-02-13 01:45:00,More India Rate Cuts Could Be in Store as Core Inflation Eases
2019-02-14,https://www.wkrb13.com/2019/02/14/lendingclub-corp-lc-expected-to-announce-earnings-of-0-02-per-share.html,https://www.wkrb13.com/2019/02/14/lendingclub-corp-lc-expected-to-announce-earnings-of-0-02-per-share.html/amp,2019-02-14 02:45:00,LendingClub Corp ( LC ) Expected to Announce Earnings of $0 . 02 Per Share
2019-02-15,https://theenterpriseleader.com/2019/02/14/picton-mahoney-asset-management-has-106000-stake-in-ishares-msci-united-kingdom-etf-ewu.html,https://theenterpriseleader.com/2019/02/14/picton-mahoney-asset-management-has-106000-stake-in-ishares-msci-united-kingdom-etf-ewu.html/amp,2019-02-15 00:30:00,"Picton Mahoney Asset Management Has $106 , 000 Stake in iShares MSCI United Kingdom ETF ( EWU ) "
2019-02-18,https://finance.yahoo.com/news/stanchart-bnp-among-banks-said-121230088.html,https://finance.yahoo.com/amphtml/news/stanchart-bnp-among-banks-said-121230088.html,2019-02-18 06:30:00,"StanChart , BNP Among Banks Likely to Be Added to Saudi Aramco Bond"
2019-02-19,https://www.wsj.com/articles/hsbcs-2018-profit-misses-analysts-expectations-11550552708,https://www.wsj.com/amp/articles/hsbcs-2018-profit-misses-analysts-expectations-11550552708,2019-02-19 06:00:00,HSBC 2018 Profit Misses Analyst Expectations
2019-02-20,https://www.law360.com/articles/1130586/hsbc-allocates-626m-for-tax-related-investigations,https://www.law360.com/amp/articles/1130586,2019-02-20 00:15:00,HSBC Allocates $626M For Tax - Related Investigations
2019-02-21,https://www.business-standard.com/article/reuters/hsbc-co-head-of-global-banking-to-leave-source-119022100115_1.html,https://wap.business-standard.com/article-amp/reuters/hsbc-co-head-of-global-banking-to-leave-source-119022100115_1.html,2019-02-21 00:00:00,HSBC co - head of global banking to leave : source
2019-02-22,https://theenterpriseleader.com/2019/02/21/hsbc-holdings-plc-hsbc-holdings-raised-by-wealth-advisors-of-tampa-bay-llc.html,https://theenterpriseleader.com/2019/02/21/hsbc-holdings-plc-hsbc-holdings-raised-by-wealth-advisors-of-tampa-bay-llc.html/amp,2019-02-22 00:45:00,HSBC Holdings plc ( HSBC ) Holdings Raised by Wealth Advisors of Tampa Bay LLC
2019-02-25,https://www.marketscreener.com/HSBC-HOLDINGS-PLC-16896790/news/HSBC-Changes-to-Board-and-Committee-Composition-Announcement-Made-to-the-HK-Stock-Exchange-ndas-28063409/,https://www.marketscreener.com/amp/HSBC-HOLDINGS-PLC-16896790/news/HSBC-Changes-to-Board-and-Committee-Composition-Announcement-Made-to-the-HK-Stock-Exchange-ndas-28063409/,2019-02-25 13:45:00,HSBC : Changes to Board and Committee Composition - Announcement Made to the HK Stock Exchange – English
2019-02-26,https://www.wkrb13.com/2019/02/26/proshares-ultrapro-short-qqq-sqqq-shares-gap-down-to-11-54.html,https://www.wkrb13.com/2019/02/26/proshares-ultrapro-short-qqq-sqqq-shares-gap-down-to-11-54.html/amp,2019-02-26 05:45:00,ProShares UltraPro Short QQQ ( SQQQ ) Shares Gap Down to $11 . 54
2019-02-27,https://newsok.com/article/feed/9290065/exclusive-hsbc-probe-helped-lead-to-us-charges-against-huawei-cfo,,2019-02-27 04:00:00,Exclusive : HSBC probe helped lead to U . S . charges against Huawei CFO
2019-02-28,https://www.fairfieldcurrent.com/news/2019/02/27/bmo-capital-markets-analysts-give-iamgold-iag-a-5-00-price-target.html,https://www.fairfieldcurrent.com/news/2019/02/27/bmo-capital-markets-analysts-give-iamgold-iag-a-5-00-price-target.html/amp,2019-02-28 02:30:00,BMO Capital Markets Analysts Give Iamgold ( IAG ) a $5 . 00 Price Target
2019-03-01,https://www.tickerreport.com/banking-finance/4186892/weekly-investment-analysts-ratings-updates-for-royal-dutch-shell-rdsb.html,https://www.tickerreport.com/banking-finance/4186892/weekly-investment-analysts-ratings-updates-for-royal-dutch-shell-rdsb.html/amp,2019-03-01 01:00:00,Weekly Investment Analyst Ratings Updates for Royal Dutch Shell ( RDSB ) 
2019-03-04,https://finance.yahoo.com/news/crypto-slip-fatp-sets-anti-225500086.html,https://finance.yahoo.com/amphtml/news/crypto-slip-fatp-sets-anti-225500086.html,2019-03-04 05:15:00,Crypto Slip ; FATP Sets Anti - money Laundering Rules on Crypto
2019-03-05,https://www.firstpost.com/business/in-rare-move-u-s-judge-orders-acquittal-of-barclays-currency-trader-6195731.html,https://www.firstpost.com/business/in-rare-move-u-s-judge-orders-acquittal-of-barclays-currency-trader-6195731.html/amp,2019-03-05 02:15:00,"In rare move , U . S . judge orders acquittal of Barclays currency trader"
2019-03-06,https://finance.yahoo.com/news/growth-picture-darkens-goldilocks-makes-142108334.html,https://finance.yahoo.com/amphtml/news/growth-picture-darkens-goldilocks-makes-142108334.html,2019-03-06 15:15:00,"As Growth Picture Darkens , Goldilocks Makes Every Asset Win"
2019-03-07,https://www.themarketsdaily.com/2019/03/07/investors-buy-sea-se-on-weakness.html,https://www.themarketsdaily.com/2019/03/07/investors-buy-sea-se-on-weakness.html/amp,2019-03-07 00:45:00,Investors Buy SEA ( SE ) on Weakness
2019-03-08,https://www.businesstimes.com.sg/banking-finance/tencent-backed-brokerage-poised-to-raise-us90m-in-ipo,https://www.businesstimes.com.sg/banking-finance/tencent-backed-brokerage-poised-to-raise-us90m-in-ipo?amp,2019-03-08 03:30:00,Tencent - backed brokerage poised to raise US$90m in IPO
2019-03-11,https://economictimes.indiatimes.com/mf/mf-news/no-relief-for-indian-bond-market/articleshow/68352163.cms,https://m.economictimes.com/markets/stocks/news/no-relief-for-indian-bond-market/amp_articleshow/68352163.cms,2019-03-11 05:45:00,bond market : No relief for Indian bond market - The Economic Times
2019-03-12,https://www.wkrb13.com/2019/03/11/investors-buy-shares-of-proshares-tr-ultrapro-short-qqq-sqqq-on-weakness.html,https://www.wkrb13.com/2019/03/11/investors-buy-shares-of-proshares-tr-ultrapro-short-qqq-sqqq-on-weakness.html/amp,2019-03-12 00:00:00,Investors Buy Shares of PROSHARES TR / ULTRAPRO SHORT QQQ ( SQQQ ) on Weakness
2019-03-13,https://www.channelnewsasia.com/news/business/stanchart-suffers-senior-private-banker-exits-in-asia-as-unit-11338748,,2019-03-13 05:00:00,StanChart suffers senior private banker exits in Asia as unit earnings sag : Sources
2019-03-14,https://www.marketscreener.com/KEPPEL-INFRASTRUCTURE-TRU-6499529/news/Keppel-Infrastructure-Trust-Aims-to-Raise-S-450-Million-in-Gross-Proceeds-via-Equity-Offering-28161761/,https://www.marketscreener.com/amp/KEPPEL-INFRASTRUCTURE-TRU-6499529/news/Keppel-Infrastructure-Trust-Aims-to-Raise-S-450-Million-in-Gross-Proceeds-via-Equity-Offering-28161761/,2019-03-14 04:30:00,Keppel Infrastructure Trust : Aims to Raise S$450 Million in Gross Proceeds via Equity Offering
2019-03-15,https://globalnews.ca/news/5058018/us-judge-antitrust-lawsuit-canada-banks/,https://globalnews.ca/news/5058018/us-judge-antitrust-lawsuit-canada-banks/amp/,2019-03-15 00:00:00,"U . S . judge dismisses antitrust lawsuit against 9 big banks , including 6 in Canada"
2019-03-18,http://www.startribune.com/germany-s-2-biggest-lenders-are-talking-about-a-merger/507274742/,http://m.startribune.com/germany-s-2-biggest-lenders-are-talking-about-a-merger/507274742/,2019-03-18 08:30:00,Germany 2 biggest lenders are talking about a merger
2019-03-19,https://www.dailypolitical.com/2019/03/19/bbva-banco-frances-bfr-raised-to-buy-at-santander.html,https://www.dailypolitical.com/2019/03/19/bbva-banco-frances-bfr-raised-to-buy-at-santander.html/amp,2019-03-19 08:15:00,BBVA Banco Frances ( BFR ) Raised to  Buy  at Santander
2019-03-20,https://asia.nikkei.com/Business/Markets/Nikkei-Markets/Hong-Kong-shares-slip-as-trade-uncertainty-weighs,,2019-03-20 07:00:00,Hong Kong shares slip as trade uncertainty weighs - Nikkei Asian Review
2019-03-21,https://www.wkrb13.com/2019/03/21/sunlands-online-education-group-stg-rating-increased-to-buy-at-valuengine.html,https://www.wkrb13.com/2019/03/21/sunlands-online-education-group-stg-rating-increased-to-buy-at-valuengine.html/amp,2019-03-21 02:45:00,Sunlands Online Education Group ( STG ) Rating Increased to Buy at ValuEngine
2019-03-22,https://www.dailypolitical.com/2019/03/21/piper-jaffray-companies-weighs-in-on-qep-resources-incs-q1-2019-earnings-qep.html,https://www.dailypolitical.com/2019/03/21/piper-jaffray-companies-weighs-in-on-qep-resources-incs-q1-2019-earnings-qep.html/amp,2019-03-22 05:30:00,Piper Jaffray Companies Weighs in on QEP Resources Inc Q1 2019 Earnings ( QEP ) 
2019-03-25,https://www.wkrb13.com/2019/03/25/hsbc-holdings-plc-takes-position-in-lakeland-financial-co-lkfn.html,https://www.wkrb13.com/2019/03/25/hsbc-holdings-plc-takes-position-in-lakeland-financial-co-lkfn.html/amp,2019-03-25 13:30:00,Hsbc Holdings PLC Takes Position in Lakeland Financial Co . ( LKFN ) 
2019-03-26,https://news.yahoo.com/jpmorgan-shift-300-employees-no-115711239.html,https://finance.yahoo.com/amphtml/news/jpmorgan-shift-300-employees-no-115711239.html,2019-03-26 13:00:00,JPMorgan to Shift 300 Employees if No - Deal Brexit Occurs
2019-03-27,https://www.investegate.co.uk/hsbc-holdings-plc--hsba-/rns/scrip-dividend---issue-announcement/201903270930010783U/,,2019-03-27 10:30:00,FE Investegate |HSBC Holdings PLC Announcements | HSBC Holdings PLC : Scrip Dividend
2019-03-28,https://www.yahoo.com/news/turkeys-regulator-probe-jpmorgan-jpm-115411421.html,https://finance.yahoo.com/amphtml/news/turkeys-regulator-probe-jpmorgan-jpm-115411421.html,2019-03-28 01:15:00,Turkey Regulator to Probe JPMorgan ( JPM ) Post Lira Slump
2019-03-29,https://www.investegate.co.uk/hsbc-holdings-plc--hsba-/rns/publication-of-base-prospectus/201903291315025198U/,,2019-03-29 14:00:00,FE Investegate |HSBC Holdings PLC Announcements | HSBC Holdings PLC : PUBLICATION OF BASE PROSPECTUS
2019-04-01,https://finance.yahoo.com/news/saudi-oil-giant-aramco-starts-015653335.html,https://finance.yahoo.com/amphtml/news/saudi-oil-giant-aramco-starts-015653335.html,2019-04-01 05:00:00,Saudi Aramco Gets 5th - Highest Investment Rating ; Starts Roadshow
2019-04-02,https://finance.yahoo.com/news/hsbc-enhances-two-fixed-income-171600158.html,https://finance.yahoo.com/amphtml/news/hsbc-enhances-two-fixed-income-171600158.html,2019-04-02 00:30:00,HSBC Enhances Two Fixed Income Funds
2019-04-03,https://www.latimes.com/business/la-fi-saudi-khashoggi-killing-20190402-story.html,https://www.latimes.com/business/la-fi-saudi-khashoggi-killing-20190402-story.html?outputType=amp,2019-04-03 00:45:00,Goldman Sach CEO turns up in Saudi Arabia as uproar fades over Khashoggi killing
2019-04-04,https://www.investegate.co.uk/hsbc-etfs-plc/rns/dividend-declaration/201904040700120565V/,,2019-04-04 07:00:00,FE Investegate |HSBC ETFs PLC Announcements | HSBC ETFs PLC : Dividend Declaration
2019-04-05,https://asia.nikkei.com/Economy/Trade-war/By-spying-on-Huawei-US-found-evidence-against-the-Chinese-firm,,2019-04-05 00:00:00,"By spying on Huawei , US found evidence against the Chinese firm - Nikkei Asian Review"
2019-04-08,https://finance.yahoo.com/news/saudi-aramco-set-mega-debt-005703132.html,https://finance.yahoo.com/amphtml/news/saudi-aramco-set-mega-debt-005703132.html,2019-04-08 01:45:00,Saudi Aramco Set for Mega Debt Deal Pitched by JPMorgan Dimon
2019-04-09,https://www.msn.com/en-my/finance/topstories/saudis-emerge-from-khashoggi-crisis-with-us-2475bil-orders/ar-BBVKsW3,,2019-04-09 05:00:00,Saudis emerge from Khashoggi crisis with US$75bil orders
2019-04-10,https://finance.yahoo.com/news/untouchable-2018-china-apos-bank-210000158.html,https://finance.yahoo.com/amphtml/news/untouchable-2018-china-apos-bank-210000158.html,2019-04-10 03:30:00,"Untouchable in 2018 , China Bank Stocks Are Now All the Rage"
2019-04-11,https://www.themarketsdaily.com/2019/04/10/investors-sell-ishares-barclays-aggregate-bond-fund-agg-on-strength-agg.html,https://www.themarketsdaily.com/2019/04/10/investors-sell-ishares-barclays-aggregate-bond-fund-agg-on-strength-agg.html/amp,2019-04-11 00:15:00,Investors Sell iShares Barclays Aggregate Bond Fund ( AGG ) on Strength ( AGG ) 
2019-04-12,https://www.bloombergquint.com/global-economics/climbing-oil-prices-put-india-s-benign-inflation-outlook-at-risk,/global-economics/climbing-oil-prices-put-india-s-benign-inflation-outlook-at-risk.amp,2019-04-12 02:30:00,Climbing Oil Prices Put India Benign Inflation Outlook at Risk
2019-04-15,https://theenterpriseleader.com/2019/04/15/urban-edge-properties-ue-position-boosted-by-amalgamated-bank.html,https://theenterpriseleader.com/2019/04/15/urban-edge-properties-ue-position-boosted-by-amalgamated-bank.html/amp,2019-04-15 08:45:00,Urban Edge Properties ( UE ) Position Boosted by Amalgamated Bank
2019-04-16,https://www.reuters.com/article/britain-press-business/press-digest-british-business-april-16-idUSL3N21X4RU,https://mobile.reuters.com/article/amp/idUSL3N21X4RU,2019-04-16 00:45:00,PRESS DIGEST - British Business - April 16
2019-04-17,https://www.thestar.com.my/business/business-news/2019/04/17/ubs-tops-asia-private-banking-league/,,2019-04-17 00:00:00,UBS tops Asia private banking league - Business News
2019-04-18,http://www.xinhuanet.com/english/2019-04/18/c_137987494.htm,,2019-04-18 05:15:00," ( BRF ) Interview : Belt and Road Initiative attracts global institutions in London , says city official - Xinhua"
2019-04-19,https://www.tickerreport.com/banking-finance/4302994/invesco-sp-500-high-dividend-low-volatility-etf-sphd-holdings-trimmed-by-madrona-financial-services-llc.html,https://www.tickerreport.com/banking-finance/4302994/invesco-sp-500-high-dividend-low-volatility-etf-sphd-holdings-trimmed-by-madrona-financial-services-llc.html/amp,2019-04-19 01:00:00,Invesco S & P 500 High Dividend Low Volatility ETF ( SPHD ) Holdings Trimmed by Madrona Financial Services LLC
2019-04-22,https://www.wkrb13.com/2019/04/22/hsbc-hsba-given-neutral-rating-at-bank-of-america.html,https://www.wkrb13.com/2019/04/22/hsbc-hsba-given-neutral-rating-at-bank-of-america.html/amp,2019-04-22 06:00:00,HSBC ( HSBA ) Given  Neutral  Rating at Bank of America
2019-04-23,https://finance.yahoo.com/news/dubai-islamic-bank-study-possible-060508097.html,https://finance.yahoo.com/amphtml/news/dubai-islamic-bank-study-possible-060508097.html,2019-04-23 07:00:00,Dubai Biggest Islamic Bank Weighs Acquisition of Local Rival
2019-04-24,https://ca.finance.yahoo.com/news/dubai-islamic-bank-study-possible-060508097.html,https://ca.finance.yahoo.com/amphtml/news/dubai-islamic-bank-study-possible-060508097.html,2019-04-24 08:45:00,Dubai Biggest Islamic Bank Weighs Acquiring Local Rival
2019-04-25,https://ca.finance.yahoo.com/news/hsbc-ceo-fink-tell-saudis-102555098.html,https://ca.finance.yahoo.com/amphtml/news/hsbc-ceo-fink-tell-saudis-102555098.html,2019-04-25 06:15:00,Finance Elite Flocking to Riyadh Show Khashoggi Furor Is Over
2019-04-26,https://www.wkrb13.com/2019/04/26/amkor-technology-amkr-upgraded-by-valuengine-to-buy.html,https://www.wkrb13.com/2019/04/26/amkor-technology-amkr-upgraded-by-valuengine-to-buy.html/amp,2019-04-26 08:30:00,Amkor Technology ( AMKR ) Upgraded by ValuEngine to  Buy  
2019-04-29,https://www.dailypolitical.com/2019/04/28/770-58-million-in-sales-expected-for-dycom-industries-inc-dy-this-quarter.html,https://www.dailypolitical.com/2019/04/28/770-58-million-in-sales-expected-for-dycom-industries-inc-dy-this-quarter.html/amp,2019-04-29 02:30:00,"$770 . 58 Million in Sales Expected for Dycom Industries , Inc . ( DY ) This Quarter"
2019-04-30,https://finance.yahoo.com/news/hsbc-built-financial-fortress-around-232328346.html,https://finance.yahoo.com/amphtml/news/hsbc-built-financial-fortress-around-232328346.html,2019-04-30 00:45:00,HSBC Built a Financial Fortress Around Hong Kong . Now It Faces Its Biggest Threat in Years
2019-05-01,https://finance.yahoo.com/news/pollution-solution-us-urbanites-flee-131200445.html,https://finance.yahoo.com/amphtml/news/pollution-solution-us-urbanites-flee-131200445.html,2019-05-01 04:00:00,The Pollution Solution : US Urbanites Flee Cities for Cleaner Air and Improved Mental Health
2019-05-02,https://www.insurancejournal.com/news/national/2019/05/02/525296.htm,https://amp.insurancejournal.com/news/national/2019/05/02/525296.htm,2019-05-02 07:45:00,"Cybersecurity Costing Large Financial Firms $3 , 000 Per Employee : Survey"
2019-05-03,https://www.cnbc.com/2019/05/03/reuters-america-hsbc-q1-profit-rises-31-pct-beats-estimates.html,https://www.cnbc.com/amp/2019/05/03/reuters-america-hsbc-q1-profit-rises-31-pct-beats-estimates.html,2019-05-03 04:45:00,"HSBC Q1 profit rises 31 pct , beats estimates"
2019-05-06,https://www.theedgemarkets.com/article/singapore-may-allow-virtual-banks-after-hong-kong-move-dbs-says,,2019-05-06 00:15:00,"Singapore May Allow Virtual Banks After Hong Kong Move , DBS Says"
2019-05-07,http://www.royalgazette.com/bermuda-stock-exchange/article/20190506/bfandm-shares-down-63,,2019-05-07 01:00:00,BF & M shares down 6 . 3 % | The Royal Gazette : Bermuda Bermuda Stock Exchange
2019-05-08,https://www.thenews.com.pk/print/468475-2-house-of-lords-frontbenchers-quit-government,https://www.thenews.com.pk/amp/468475-2-house-of-lords-frontbenchers-quit-government,2019-05-08 01:45:00,2 House of Lords frontbenchers quit government
2019-05-09,https://www.itnews.com.au/news/huawei-says-detained-cfo-to-seek-extradition-stay-rights-violated-524856,,2019-05-09 01:15:00,"Huawei says detained CFO to seek extradition stay , rights violated"
2019-05-10,https://www.wkrb13.com/2019/05/10/mbia-mbi-trading-5-6-higher.html,https://www.wkrb13.com/2019/05/10/mbia-mbi-trading-5-6-higher.html/amp,2019-05-10 02:30:00,MBIA ( MBI ) Trading 5 . 6 % Higher
2019-05-13,https://www.directorstalkinterviews.com/hsbc-holdings-plc-2-8-potential-decrease-indicated-by-ubs-2/412774720,https://www.directorstalkinterviews.com/hsbc-holdings-plc-2-8-potential-decrease-indicated-by-ubs-2/412774720/amp,2019-05-13 11:00:00,HSBC Holdings plc 2 . 8 % Potential Decrease Indicated by UBS
2019-05-14,https://www.washingtonpost.com/business/chinas-junk-property-bonds-are-safer-than-they-look/2019/05/13/6de7f1a4-75db-11e9-a7bf-c8a43b84ee31_story.html,,2019-05-14 00:30:00,China Junk Property Bonds Are Safer Than They Look
2019-05-15,https://www.wkrb13.com/2019/05/15/research-analysts-offer-predictions-for-lendingclub-corps-q2-2019-earnings-lc.html,https://www.wkrb13.com/2019/05/15/research-analysts-offer-predictions-for-lendingclub-corps-q2-2019-earnings-lc.html/amp,2019-05-15 07:00:00,Research Analysts Offer Predictions for LendingClub Corp Q2 2019 Earnings ( LC ) 
